Total_Stops,Journey_Day,Journey_Month,Dep_Hour,Dep_Min,Arrival_Hour,Arrival_Min,Duration_Hours,Duration_Mins,Airline_Air India,Airline_GoAir,Airline_IndiGo,Airline_Jet Airways,Airline_Jet Airways Business,Airline_Multiple carriers,Airline_Multiple carriers Premium economy,Airline_SpiceJet,Airline_Trujet,Airline_Vistara,Airline_Vistara Premium economy,Source_Chennai,Source_Delhi,Source_Kolkata,Source_Mumbai,Destination_Cochin,Destination_Delhi,Destination_Hyderabad,Destination_Kolkata
9367,2,9,5,10,0,5,25,19,25,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9368,2,12,6,9,40,19,0,9,20,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
9369,1,6,4,2,15,19,0,16,45,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
9370,1,3,3,10,45,18,50,8,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
9371,0,21,6,21,5,23,55,2,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9372,1,1,3,11,40,5,5,17,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9373,0,15,6,9,45,12,0,2,15,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
9374,2,18,5,23,5,19,0,19,55,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
9375,1,15,6,6,40,21,0,14,20,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
9376,1,18,3,14,5,20,20,6,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9377,1,27,6,9,0,21,0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
9378,1,24,5,21,0,2,15,5,15,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9379,2,18,5,5,30,4,25,22,55,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
9380,0,18,6,7,10,10,10,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9381,1,12,3,5,55,19,10,13,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
9382,2,6,6,17,15,19,15,26,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
9383,2,9,6,17,15,19,15,26,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
9384,1,21,5,10,0,1,30,15,30,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
9385,0,15,6,17,45,20,45,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9386,0,3,5,14,15,16,45,2,30,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9387,1,24,3,14,35,14,35,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9388,1,3,3,12,30,9,25,20,55,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
9389,2,27,6,14,35,12,35,22,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
9390,0,21,4,21,25,0,5,2,40,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9391,1,15,5,11,25,21,0,9,35,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
9392,0,18,4,14,10,17,10,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
9393,0,1,4,17,0,19,45,2,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9394,1,6,3,13,0,21,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
9395,1,24,3,8,25,23,25,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9396,2,21,3,5,25,18,50,37,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
9397,1,1,4,6,30,19,50,13,20,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9398,1,21,3,7,0,18,50,11,50,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
9399,1,24,3,8,25,18,10,9,45,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9400,0,18,6,17,45,20,5,2,20,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
9401,0,21,5,23,55,2,45,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9402,0,9,5,9,45,12,35,2,50,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
9403,2,21,3,19,10,4,25,33,15,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
9404,1,1,4,17,0,10,45,17,45,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
9405,1,3,6,11,40,1,30,13,50,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
9406,1,24,3,9,10,13,40,4,30,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9407,0,9,4,9,30,12,20,2,50,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
9408,2,24,6,14,35,4,25,13,50,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
9409,0,6,5,9,0,11,25,2,25,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
9410,0,27,5,7,0,9,40,2,40,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
9411,1,21,3,7,5,21,0,13,55,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
9412,1,27,5,19,15,4,25,9,10,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
9413,1,6,6,15,0,4,25,13,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
9414,2,9,5,5,50,20,25,14,35,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9415,0,1,5,11,10,14,5,2,55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9416,2,21,5,9,40,4,25,18,45,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
9417,1,15,3,6,40,12,35,5,55,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
9418,1,9,3,7,0,9,30,26,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9419,1,18,5,10,20,19,0,8,40,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
9420,1,6,5,21,10,9,20,12,10,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9421,0,12,3,21,25,0,5,2,40,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9422,2,3,3,20,0,19,15,23,15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
9423,1,1,4,20,30,8,55,12,25,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9424,0,9,5,19,50,22,50,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9425,1,21,5,7,5,21,0,13,55,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
9426,1,3,3,11,30,1,35,14,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
9427,0,27,6,19,50,22,50,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9428,0,24,6,6,0,9,10,3,10,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
9429,0,6,6,4,55,7,45,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9430,1,27,5,7,35,12,10,4,35,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
9431,1,6,6,7,5,19,0,11,55,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
9432,1,6,6,16,45,22,25,5,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
9433,1,24,5,6,30,18,15,11,45,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9434,1,24,6,7,25,13,35,6,10,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
9435,2,15,6,14,35,4,25,13,50,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
9436,1,6,5,8,25,19,50,11,25,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9437,1,21,5,20,0,16,20,20,20,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9438,0,9,5,14,10,17,10,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
9439,0,1,6,14,40,17,50,3,10,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
9440,1,1,6,9,45,9,25,23,40,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
9441,1,21,5,2,15,11,50,9,35,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
9442,1,3,3,8,35,22,20,13,45,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
9443,1,3,6,20,40,9,25,12,45,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
9444,1,9,3,9,45,16,10,6,25,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
9445,1,6,6,11,40,1,30,13,50,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
9446,0,15,5,10,20,12,55,2,35,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9447,0,9,5,19,35,21,55,2,20,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
9448,0,15,6,6,10,8,55,2,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9449,1,12,6,17,0,23,35,6,35,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9450,0,12,3,19,30,20,45,1,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
9451,0,15,5,8,20,11,20,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9452,2,18,5,9,50,23,15,13,25,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9453,1,21,3,22,50,11,25,12,35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9454,3,1,4,10,0,10,30,24,30,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9455,2,27,6,23,5,4,25,29,20,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
9456,0,12,3,6,20,7,45,1,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
9457,1,15,3,5,45,15,15,9,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9458,0,1,5,22,50,1,20,2,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9459,1,1,5,14,5,22,35,8,30,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9460,0,24,4,21,5,23,55,2,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9461,0,21,5,17,45,20,5,2,20,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
9462,1,12,6,15,15,1,30,10,15,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
9463,0,18,6,22,50,1,20,2,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9464,1,1,5,16,30,23,35,7,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9465,1,9,5,9,0,19,15,10,15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
9466,0,24,6,14,20,17,35,3,15,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
9467,0,1,4,9,45,12,35,2,50,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
9468,1,3,3,11,55,22,20,10,25,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
9469,1,18,5,8,45,19,15,10,30,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
9470,2,15,3,10,30,21,25,10,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9471,0,9,3,16,55,19,45,2,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9472,1,1,5,7,10,18,50,11,40,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
9473,2,27,5,9,40,4,25,18,45,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
9474,1,27,6,12,50,19,15,6,25,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
9475,0,6,6,19,35,21,5,1,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
9476,0,24,3,19,35,21,55,2,20,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
9477,1,27,6,5,5,12,10,7,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
9478,1,6,5,19,20,23,45,4,25,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9479,2,1,3,5,50,16,20,10,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9480,1,9,6,14,25,19,35,5,10,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
9481,0,6,5,10,10,13,0,2,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9482,2,9,6,7,0,5,25,22,25,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9483,1,3,6,9,0,19,0,10,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
9484,3,21,3,5,15,19,15,38,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
9485,0,21,5,21,20,22,50,1,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
9486,1,18,5,20,0,22,35,26,35,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9487,1,6,5,16,30,4,40,12,10,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9488,1,21,3,5,45,15,15,9,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9489,0,12,6,7,45,10,40,2,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9490,1,21,5,20,25,21,5,24,40,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9491,1,3,4,7,35,12,10,4,35,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
9492,1,12,5,17,0,9,5,16,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
9493,0,24,3,13,20,15,35,2,15,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
9494,1,27,5,9,0,19,15,10,15,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
9495,0,12,6,10,0,12,45,2,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9496,1,3,3,13,0,21,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
9497,1,6,6,7,5,21,0,13,55,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
9498,1,6,6,16,0,4,25,12,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
9499,2,21,5,14,30,8,55,18,25,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9500,1,15,5,17,0,10,45,17,45,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
9501,0,21,6,21,5,22,25,1,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
9502,0,24,5,7,10,10,5,2,55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9503,0,21,4,23,55,2,45,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9504,2,18,5,10,0,1,20,15,20,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9505,1,27,6,11,25,1,30,14,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
9506,0,3,4,10,20,11,50,1,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
9507,1,15,6,10,0,4,25,18,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
9508,0,21,5,20,0,22,50,2,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9509,1,9,5,13,0,19,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
9510,0,27,6,4,0,6,50,2,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9511,1,12,3,7,30,19,55,12,25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
9512,0,27,5,23,55,2,45,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9513,0,18,3,5,45,7,5,1,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
9514,0,1,6,22,45,0,15,1,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
9515,1,21,3,22,50,10,25,11,35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9516,1,9,6,6,50,16,10,9,20,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
9517,2,15,5,5,50,8,55,27,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9518,0,12,6,15,15,18,10,2,55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9519,2,24,6,21,25,12,35,15,10,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
9520,1,24,3,9,55,9,10,23,15,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
9521,1,12,6,12,50,21,0,8,10,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
9522,0,3,5,10,20,12,55,2,35,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9523,1,1,4,21,10,9,20,12,10,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9524,1,27,6,16,0,1,30,9,30,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
9525,1,9,6,21,50,4,25,6,35,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
9526,1,18,5,16,30,23,35,7,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9527,1,24,5,6,30,16,20,9,50,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9528,2,9,3,10,45,18,50,32,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
9529,1,21,3,8,15,23,10,14,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9530,2,9,5,23,5,4,25,29,20,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
9531,2,18,5,9,40,19,0,9,20,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
9532,1,6,6,17,0,18,0,25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9533,1,24,3,21,10,22,35,25,25,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9534,1,24,5,17,45,1,30,7,45,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
9535,0,27,4,22,50,1,20,2,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9536,0,15,5,22,10,1,0,2,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9537,1,15,5,9,45,16,10,6,25,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
9538,1,9,5,14,5,18,15,28,10,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9539,2,21,5,5,0,7,40,26,40,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
9540,1,1,4,7,25,13,35,6,10,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
9541,2,27,3,5,10,4,25,23,15,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
9542,1,27,6,21,50,4,25,6,35,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
9543,0,27,4,14,40,17,50,3,10,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
9544,1,21,5,13,0,4,25,15,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
9545,1,9,6,22,50,19,0,20,10,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
9546,0,1,3,13,20,16,10,2,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9547,1,6,3,5,15,6,50,25,35,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
9548,0,12,6,2,55,4,20,1,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
9549,0,9,3,11,30,14,10,2,40,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
9550,1,1,5,21,10,8,15,11,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9551,2,27,3,5,0,19,15,38,15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
9552,0,24,3,13,20,16,10,2,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9553,1,1,4,8,25,18,15,9,50,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9554,1,21,3,13,0,21,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
9555,1,27,3,11,30,21,0,9,30,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
9556,1,15,3,18,55,0,45,5,50,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9557,1,24,6,13,0,19,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
9558,0,3,6,17,0,19,35,2,35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
9559,1,15,6,14,0,19,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
9560,1,15,3,7,0,15,15,8,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9561,0,1,4,16,55,19,55,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9562,1,27,6,7,10,16,10,9,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
9563,0,3,6,8,20,10,35,2,15,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
9564,1,9,5,14,0,21,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
9565,0,1,4,11,30,14,5,2,35,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9566,1,27,6,11,30,19,0,7,30,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
9567,1,6,6,10,20,19,0,8,40,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
9568,1,1,5,18,55,8,15,13,20,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9569,3,1,3,5,50,8,50,27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9570,1,1,5,20,25,23,35,27,10,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9571,0,21,6,19,35,21,5,1,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
9572,1,27,5,10,0,19,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
9573,1,9,6,20,25,23,35,27,10,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9574,0,24,6,18,55,22,0,3,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9575,1,15,5,6,20,10,20,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9576,1,9,3,2,35,8,30,5,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
9577,0,6,3,11,40,13,55,2,15,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
9578,2,12,6,5,30,4,25,22,55,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
9579,1,12,6,14,5,20,45,6,40,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9580,1,24,5,6,30,12,0,5,30,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9581,2,6,3,5,25,4,25,23,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
9582,1,18,5,3,50,19,0,15,10,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
9583,1,12,6,21,10,4,40,7,30,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9584,1,12,3,21,25,11,25,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9585,0,15,4,17,45,20,45,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9586,2,24,6,9,40,4,25,18,45,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
9587,0,15,5,4,55,7,45,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9588,2,12,6,9,35,4,25,18,50,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
9589,2,27,6,19,30,12,35,17,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
9590,1,1,4,18,55,16,20,21,25,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9591,0,12,5,11,10,14,5,2,55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9592,1,9,3,7,30,19,45,12,15,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
9593,0,21,4,11,30,14,5,2,35,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9594,1,12,3,22,55,13,15,14,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9595,0,3,5,22,45,0,15,1,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
9596,0,18,6,19,50,22,50,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9597,0,9,5,9,30,12,20,2,50,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
9598,0,1,4,9,35,12,20,2,45,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
